Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,412.1199951171875,413.4200134277344,409.7699890136719,410.3699951171875,393.62664794921875,1413900
2021-07-19,410.05999755859375,415.32000732421875,410.04998779296875,414.1499938964844,397.25238037109375,2293100
2021-07-20,414.0,418.07000732421875,412.8500061035156,416.239990234375,399.2571716308594,2045400
2021-07-21,417.1099853515625,417.1099853515625,412.2200012207031,415.010009765625,398.077392578125,1480000
2021-07-22,416.0,418.6000061035156,413.54998779296875,417.5400085449219,400.50408935546875,1339200
2021-07-23,418.2900085449219,423.989990234375,417.04998779296875,423.42999267578125,406.1537780761719,1344500
2021-07-26,423.3999938964844,424.5,420.3500061035156,423.2300109863281,405.9619445800781,1220000
2021-07-27,424.0,424.55999755859375,421.6000061035156,424.3399963378906,407.02667236328125,1666500
2021-07-28,423.2699890136719,424.8599853515625,420.5400085449219,422.2200012207031,404.99310302734375,1362700
2021-07-29,421.67999267578125,425.8500061035156,420.3599853515625,425.2799987792969,408.6930236816406,1434200
2021-07-30,425.9800109863281,431.5,425.94000244140625,429.7200012207031,412.9598388671875,2283900
2021-08-02,430.6199951171875,430.7099914550781,425.4800109863281,428.9200134277344,412.1910095214844,1366900
2021-08-03,429.9200134277344,436.79998779296875,429.1199951171875,435.07000732421875,418.1011657714844,1448100
2021-08-04,436.0,437.989990234375,432.8900146484375,435.0400085449219,418.07232666015625,1280500
2021-08-05,437.75,443.5,436.7300109863281,443.19000244140625,425.90447998046875,1742600
2021-08-06,442.7300109863281,443.4599914550781,438.8999938964844,439.6300048828125,422.4833068847656,1789800
2021-08-09,440.6499938964844,442.7799987792969,439.30999755859375,440.4700012207031,423.29058837890625,1472500
2021-08-10,440.6600036621094,443.79998779296875,440.6600036621094,443.0299987792969,425.7507019042969,1893700
2021-08-11,445.5,448.0,441.79998779296875,444.29998779296875,426.97119140625,2267500
2021-08-12,443.0,446.6300048828125,442.25,445.3599853515625,427.98980712890625,1230700
2021-08-13,445.7799987792969,448.3599853515625,444.5400085449219,447.82000732421875,430.3539733886719,1309300
2021-08-16,447.9100036621094,453.19000244140625,447.04998779296875,452.8599853515625,435.19732666015625,1515600
2021-08-17,452.8599853515625,453.7799987792969,449.70001220703125,452.3399963378906,434.69757080078125,1936700
2021-08-18,450.9599914550781,455.239990234375,445.8999938964844,446.2099914550781,428.80670166015625,2030100
2021-08-19,442.95001220703125,455.5,441.30999755859375,454.260009765625,436.54278564453125,1953700
2021-08-20,455.489990234375,460.6199951171875,453.6600036621094,458.989990234375,441.0882263183594,1911200
2021-08-23,457.2699890136719,459.05999755859375,454.5899963378906,454.92999267578125,437.1866149902344,1835900
2021-08-24,455.25,455.3900146484375,450.29998779296875,451.7900085449219,434.16900634765625,1541700
2021-08-25,450.8299865722656,452.82000732421875,447.32000732421875,451.2300109863281,433.63092041015625,1520600
2021-08-26,451.2300109863281,452.4800109863281,446.70001220703125,449.30999755859375,431.7857666015625,1418600
2021-08-27,449.30999755859375,451.6199951171875,446.79998779296875,450.3399963378906,432.775634765625,1310200
2021-08-30,451.0400085449219,456.5899963378906,450.44000244140625,455.92999267578125,438.1475524902344,1219800
2021-08-31,456.1400146484375,456.8800048828125,452.44000244140625,455.489990234375,437.7247314453125,1699000
2021-09-01,455.4800109863281,456.67999267578125,451.8500061035156,456.5199890136719,438.7145080566406,1325400
2021-09-02,459.4200134277344,461.44000244140625,458.3900146484375,460.9700012207031,442.9909973144531,1455000
2021-09-03,459.0,463.6000061035156,459.0,462.54998779296875,444.50933837890625,1302400
2021-09-07,462.5,463.20001220703125,457.6300048828125,459.6000061035156,441.6744384765625,1463400
2021-09-08,459.1099853515625,465.8299865722656,458.0799865722656,465.70001220703125,447.5364990234375,1372000
2021-09-09,467.3399963378906,469.7699890136719,465.239990234375,465.94000244140625,447.7672119140625,1398700
2021-09-10,467.1700134277344,468.3999938964844,463.20001220703125,465.1600036621094,447.01763916015625,1324800
2021-09-13,467.05999755859375,468.239990234375,458.20001220703125,459.6600036621094,441.73211669921875,1679500
2021-09-14,460.95001220703125,462.20001220703125,457.4200134277344,458.4100036621094,440.5308837890625,1383900
2021-09-15,458.239990234375,462.25,456.1400146484375,460.7300109863281,442.7603759765625,1770300
2021-09-16,460.7900085449219,463.7699890136719,456.57000732421875,463.30999755859375,445.2397155761719,1577500
2021-09-17,461.6199951171875,462.82000732421875,457.0199890136719,459.510009765625,441.58795166015625,3411400
2021-09-20,456.6300048828125,460.95001220703125,446.6199951171875,451.1400146484375,433.5444030761719,2602000
2021-09-21,451.1400146484375,456.8399963378906,450.1600036621094,452.1099853515625,434.47650146484375,1531300
2021-09-22,454.70001220703125,455.3500061035156,449.8399963378906,452.3299865722656,434.6880187988281,1380800
2021-09-23,452.29998779296875,455.54998779296875,451.1000061035156,452.7799987792969,435.1203918457031,2061200
2021-09-24,455.9800109863281,468.7200012207031,455.0,467.75,449.5065002441406,3353800
2021-09-27,465.54998779296875,470.489990234375,457.239990234375,460.55999755859375,442.5970153808594,2526000
2021-09-28,457.1400146484375,457.5,445.6700134277344,447.3500061035156,429.90228271484375,2632700
2021-09-29,449.8699951171875,456.0,448.8999938964844,451.7900085449219,434.16900634765625,1922000
2021-09-30,453.6199951171875,455.3599853515625,449.29998779296875,449.3500061035156,431.82421875,1836400
2021-10-01,449.7300109863281,451.0799865722656,440.760009765625,448.3299865722656,430.8440246582031,1860700
2021-10-04,448.3399963378906,449.3500061035156,436.1700134277344,440.1400146484375,422.9734802246094,2264000
2021-10-05,439.5799865722656,449.1099853515625,439.25,446.239990234375,428.8354797363281,1808700
2021-10-06,443.92999267578125,449.7799987792969,442.3800048828125,449.3399963378906,431.8145751953125,1334600
2021-10-07,456.4700012207031,459.5899963378906,452.07000732421875,452.8699951171875,435.2069091796875,1966200
2021-10-08,455.44000244140625,455.75,450.0,451.8500061035156,434.22674560546875,1545800
2021-10-11,450.0400085449219,453.69000244140625,449.5400085449219,449.70001220703125,432.16058349609375,1011700
2021-10-12,450.1499938964844,452.8500061035156,445.75,446.8699951171875,429.4409484863281,1380900
2021-10-13,448.5400085449219,450.510009765625,444.07000732421875,445.29998779296875,427.93218994140625,1621500
2021-10-14,447.1099853515625,451.70001220703125,446.5,450.6600036621094,433.0831604003906,1480400
2021-10-15,453.8900146484375,453.94000244140625,449.17999267578125,452.3900146484375,434.7456970214844,1494800
2021-10-18,449.6099853515625,462.3500061035156,448.5,461.95001220703125,443.93280029296875,2141300
2021-10-19,463.0,467.1600036621094,460.30999755859375,467.0799865722656,448.8626403808594,1365300
2021-10-20,468.5199890136719,472.5,467.8399963378906,469.7699890136719,451.44775390625,1352900
2021-10-21,469.7699890136719,477.6499938964844,469.0799865722656,477.2300109863281,458.6168518066406,1423300
2021-10-22,478.989990234375,485.0299987792969,478.57000732421875,481.989990234375,463.191162109375,1710300
2021-10-25,481.989990234375,492.2099914550781,479.5,490.1000061035156,470.98486328125,1903400
2021-10-26,482.1300048828125,488.25,481.2300109863281,485.5299987792969,466.5930480957031,2378600
2021-10-27,483.8500061035156,491.5,483.55999755859375,489.1099853515625,470.033447265625,1741800
2021-10-28,486.9599914550781,491.8299865722656,486.4800109863281,490.5299987792969,472.1607360839844,1362400
2021-10-29,486.7799987792969,494.1700134277344,486.6600036621094,491.5400085449219,473.13287353515625,2471600
2021-11-01,494.1499938964844,494.8900146484375,487.20001220703125,491.8699951171875,473.45050048828125,1548700
2021-11-02,494.739990234375,499.489990234375,492.7200012207031,496.989990234375,478.3788146972656,2012200
2021-11-03,501.3399963378906,502.9599914550781,495.75,502.3299865722656,483.5188293457031,1856000
2021-11-04,507.010009765625,520.2100219726562,506.010009765625,515.6199951171875,496.3111267089844,2615000
2021-11-05,514.77001953125,517.9000244140625,508.6300048828125,513.1199951171875,493.9047546386719,2071700
2021-11-08,513.4099731445312,513.4099731445312,500.20001220703125,503.80999755859375,484.9433898925781,2834800
2021-11-09,505.1199951171875,509.1000061035156,504.05999755859375,508.7099914550781,489.65985107421875,1881800
2021-11-10,508.260009765625,510.3599853515625,503.7699890136719,505.510009765625,486.57977294921875,1226600
2021-11-11,506.20001220703125,512.5,504.0400085449219,512.1799926757812,492.9999694824219,1227300
2021-11-12,514.25,519.6599731445312,513.22998046875,517.1699829101562,497.8030090332031,1780200
2021-11-15,518.489990234375,523.0999755859375,518.010009765625,519.8900146484375,500.42120361328125,1392300
2021-11-16,519.8400268554688,528.2999877929688,517.4099731445312,526.719970703125,506.9953918457031,1690700
2021-11-17,527.5,530.739990234375,524.510009765625,526.2899780273438,506.58160400390625,1609400
2021-11-18,528.1599731445312,530.7999877929688,522.489990234375,529.3699951171875,509.5463562011719,1664200
2021-11-19,534.0800170898438,535.280029296875,528.010009765625,533.7899780273438,513.8008422851562,1909800
2021-11-22,533.3200073242188,545.4199829101562,532.3200073242188,539.6500244140625,519.4412841796875,2190500
2021-11-23,537.9600219726562,545.8200073242188,533.77001953125,545.260009765625,524.8412475585938,2147000
2021-11-24,545.5399780273438,550.8300170898438,543.3200073242188,549.72998046875,529.1439208984375,2316400
2021-11-26,549.5499877929688,554.5499877929688,544.3099975585938,546.1300048828125,525.6786499023438,1844800
2021-11-29,546.1300048828125,560.780029296875,542.4099731445312,554.8800048828125,534.1010131835938,2919100
2021-11-30,551.0,557.1699829101562,535.8900146484375,539.3800048828125,519.1814575195312,4244200
2021-12-01,543.0999755859375,548.25,529.4000244140625,529.8400268554688,509.99871826171875,2877100
2021-12-02,518.510009765625,530.9099731445312,514.0399780273438,525.510009765625,505.8309020996094,3277500
2021-12-03,529.989990234375,537.5,524.77001953125,528.9299926757812,509.1226806640625,2984400
2021-12-06,532.25,536.0499877929688,527.5700073242188,533.2000122070312,513.2328491210938,2432900
2021-12-07,538.25,543.0,534.7100219726562,542.02001953125,521.7225952148438,2579800
2021-12-08,546.2100219726562,547.7899780273438,525.5499877929688,530.1099853515625,510.25848388671875,3037500
2021-12-09,528.7999877929688,532.3300170898438,523.7999877929688,524.3300170898438,504.6949462890625,3200500
2021-12-10,534.7100219726562,561.27001953125,534.6099853515625,558.8200073242188,537.8933715820312,6333600
2021-12-13,550.4400024414062,559.75,547.97998046875,557.219970703125,536.3533325195312,3415200
2021-12-14,556.4600219726562,557.1699829101562,537.5700073242188,545.3400268554688,524.918212890625,3494400
2021-12-15,546.2100219726562,566.489990234375,545.530029296875,565.47998046875,544.3040161132812,2937100
2021-12-16,564.7899780273438,566.5499877929688,549.4500122070312,552.6300048828125,531.935302734375,2683000
2021-12-17,549.3200073242188,556.469970703125,540.97998046875,547.6099853515625,527.10302734375,5752000
2021-12-20,542.1300048828125,549.1400146484375,538.030029296875,548.5599975585938,528.0176391601562,2033600
2021-12-21,550.5,551.780029296875,536.0800170898438,545.4299926757812,525.0049438476562,2472800
2021-12-22,545.3800048828125,550.0,539.7999877929688,549.6699829101562,529.0859985351562,1454500
2021-12-23,551.739990234375,552.6099853515625,547.489990234375,550.3699951171875,529.759765625,1757800
2021-12-27,551.5399780273438,565.739990234375,551.4400024414062,563.469970703125,542.3693237304688,2262900
2021-12-28,563.4299926757812,566.6400146484375,560.7000122070312,564.6400146484375,543.4954833984375,1155000
2021-12-29,566.4000244140625,571.489990234375,563.5,567.77001953125,546.5082397460938,1753000
2021-12-30,569.530029296875,569.8800048828125,562.3699951171875,563.9099731445312,542.792724609375,1338700
2021-12-31,563.4099731445312,568.25,559.030029296875,567.7000122070312,546.4408569335938,1509200
2022-01-03,565.030029296875,567.469970703125,555.510009765625,566.7100219726562,545.4879150390625,2714100
2022-01-04,564.22998046875,568.719970703125,561.7899780273438,564.22998046875,543.100830078125,2097500
2022-01-05,563.6900024414062,565.0499877929688,549.77001953125,549.9199829101562,529.3267211914062,2887500
2022-01-06,546.2000122070312,553.52001953125,543.5499877929688,549.7999877929688,529.211181640625,2503100
2022-01-07,547.5499877929688,548.3699951171875,534.239990234375,536.1799926757812,516.1012573242188,2323900
2022-01-10,529.2899780273438,530.4099731445312,508.5,518.7999877929688,499.3719482421875,4916800
2022-01-11,518.7999877929688,522.469970703125,510.2900085449219,522.030029296875,502.48114013671875,2457300
2022-01-12,522.030029296875,530.030029296875,522.010009765625,525.7999877929688,506.1099548339844,1729500
2022-01-13,527.6400146484375,529.0499877929688,515.22998046875,516.8800048828125,497.52398681640625,2428100
2022-01-14,511.57000732421875,512.97998046875,501.8599853515625,502.989990234375,484.1540832519531,3872500
2022-01-18,494.4599914550781,495.0799865722656,486.8599853515625,488.07000732421875,469.7928161621094,3801900
2022-01-19,489.8900146484375,496.239990234375,487.1000061035156,490.1600036621094,471.80462646484375,2709400
2022-01-20,490.75,499.8800048828125,481.8399963378906,482.82000732421875,464.7394714355469,2893700
2022-01-21,481.9200134277344,494.6099853515625,481.32000732421875,481.6099853515625,463.5747375488281,3295600
2022-01-24,475.54998779296875,489.9700012207031,469.010009765625,488.8999938964844,470.59173583984375,4412600
2022-01-25,479.8999938964844,482.6400146484375,472.3699951171875,477.32000732421875,459.4454040527344,3076800
2022-01-26,483.2300109863281,493.8699951171875,478.7699890136719,483.4700012207031,465.3651428222656,3074900
2022-01-27,486.9200134277344,495.7900085449219,480.30999755859375,482.5199890136719,464.45068359375,2372300
2022-01-28,483.739990234375,492.7300109863281,475.8999938964844,492.42999267578125,473.98956298828125,1918500
2022-01-31,492.0,506.4200134277344,490.6300048828125,505.1300048828125,486.2139587402344,2480700
2022-02-01,505.0,509.67999267578125,496.94000244140625,508.4100036621094,489.3711242675781,2347200
2022-02-02,511.1099853515625,523.989990234375,510.3399963378906,522.02001953125,502.47149658203125,2547600
2022-02-03,515.8800048828125,526.4400024414062,514.2100219726562,521.77001953125,502.9921569824219,2665100
2022-02-04,518.1099853515625,522.0,510.79998779296875,519.77001953125,501.0640869140625,2387400
2022-02-07,521.2999877929688,522.0,514.22998046875,515.8900146484375,497.32366943359375,1863600
2022-02-08,515.8900146484375,523.3900146484375,510.5,521.1500244140625,502.39434814453125,1462000
2022-02-09,528.0,534.239990234375,525.6799926757812,528.8300170898438,509.79803466796875,2256700
2022-02-10,520.8699951171875,524.469970703125,514.75,518.47998046875,499.8204650878906,2558900
2022-02-11,518.4000244140625,521.3499755859375,507.3800048828125,509.6700134277344,491.3275451660156,2349700
2022-02-14,508.989990234375,511.5299987792969,501.44000244140625,506.55999755859375,488.3294677734375,1749600
2022-02-15,513.3400268554688,516.0,510.760009765625,513.9199829101562,495.4245910644531,1984600
2022-02-16,511.489990234375,514.5499877929688,501.7099914550781,512.4000244140625,493.95928955078125,1770800
2022-02-17,509.6400146484375,518.2100219726562,507.0299987792969,515.010009765625,496.47540283203125,2022800
2022-02-18,514.8900146484375,517.9000244140625,510.3299865722656,512.6699829101562,494.2195739746094,2154700
2022-02-22,510.0,514.5800170898438,498.1600036621094,502.17999267578125,484.1070556640625,2451800
2022-02-23,502.94000244140625,507.9700012207031,494.7799987792969,495.260009765625,477.43609619140625,2021400
2022-02-24,483.2699890136719,506.54998779296875,482.9800109863281,505.5799865722656,487.38470458984375,2859800
2022-02-25,508.5799865722656,518.25,505.25,517.489990234375,498.86602783203125,2003000
2022-02-28,514.2999877929688,519.6300048828125,511.29998779296875,519.25,500.5627136230469,2408900
2022-03-01,519.4600219726562,529.3599853515625,519.1900024414062,522.9299926757812,504.1103515625,2316000
2022-03-02,524.0,533.0900268554688,519.77001953125,528.0,508.9978332519531,2571500
2022-03-03,534.489990234375,538.9600219726562,529.5399780273438,533.0499877929688,513.8660888671875,3851800
2022-03-04,519.5,529.9199829101562,511.7799987792969,525.5,506.5877990722656,4417900
