Date,Ticker,Type,Qty,Price,Total
2020-01-17,ABT,BUY,113.0582288866742,88.44999694824219,10000.0
2020-02-03,ABT,SELL,113.0582288866742,87.77999877929688,9924.251193661728
2020-03-19,ABT,BUY,121.97948769925463,81.36000061035156,9924.251193661728
2020-03-20,ABT,SELL,121.97948769925463,74.05000305175781,9032.58143638166
2020-03-30,ABT,BUY,109.04963463365708,82.83000183105469,9032.58143638166
2020-04-30,ABT,SELL,109.04963463365708,91.8499984741211,10016.208774704866
2020-06-24,ABT,BUY,110.51758885855114,90.62999725341797,10016.208774704866
2020-06-25,ABT,SELL,110.51758885855114,87.23999786376953,9641.55421592896
2020-07-02,ABT,BUY,104.23301855058335,92.5,9641.55421592896
2020-08-05,ABT,SELL,104.23301855058337,99.97000122070312,10420.17499173939
2020-08-06,ABT,BUY,102.64160102738799,101.5199966430664,10420.17499173939
2020-08-07,ABT,SELL,102.641601027388,101.69999694824219,10438.650511248052
2020-08-28,ABT,BUY,91.93808725626404,113.54000091552734,10438.650511248052
2020-09-08,ABT,SELL,91.93808725626404,103.16999816894531,9485.252293885096
2020-10-02,ABT,BUY,88.0874096118402,107.68000030517578,9485.252293885096
2020-10-16,ABT,SELL,88.0874096118402,107.69999694824219,9487.013746373748
2020-10-19,ABT,BUY,86.32405472842306,109.9000015258789,9487.013746373748
2020-10-20,ABT,SELL,86.32405472842306,108.3499984741211,9353.211198104585
2020-11-05,ABT,BUY,82.39988566716093,113.51000213623047,9353.211198104584
2020-11-20,ABT,SELL,82.39988566716093,110.73999786376953,9124.963162756256
2020-12-21,ABT,BUY,84.83602984265033,107.55999755859375,9124.963162756256
2021-03-01,ABT,SELL,84.83602984265033,120.98999786376953,10264.311069432952
2021-03-23,ABT,BUY,84.29261191096043,121.7699966430664,10264.311069432952
2021-05-03,ABT,SELL,84.29261191096043,120.55000305175781,10161.474623106917
2021-06-29,ABT,BUY,87.79570425659905,115.73999786376953,10161.474623106917
2021-09-22,ABT,SELL,87.79570425659905,125.5,11018.36088420318
2021-10-18,ABT,BUY,93.94117826069966,117.29000091552734,11018.36088420318
2021-11-12,ABT,SELL,93.94117826069966,127.94000244140625,12018.834576022495
2021-11-16,ABT,BUY,92.70930756408336,129.63999938964844,12018.834576022497
2021-11-19,ABT,SELL,92.70930756408336,128.41000366210938,11904.802523815568
2021-12-06,ABT,BUY,91.04315558221596,130.75999450683594,11904.802523815568
2022-01-05,ABT,SELL,91.04315558221596,135.14999389648438,12304.481921253164
2022-02-03,ABT,BUY,95.65794491311011,128.6300048828125,12304.481921253164
